run_name,type,model,ensemble_models,accuracy,f1_macro,params,latency_ms,size_mb,retain_ratio_vs_full,train_seed,support_seed,n_per_class,tau,alpha,epochs,lr,batch_size,max_len
teacher_t5-small_fs1000_supp123_seed2,teacher,t5-small,,0.8864473684210527,0.8860803968603717,35332868,5.870138099877901,134.78419494628906,3.6239913932221626,2,123,1000,,,5,2e-05,8,128
teacher_t5-small_fs1000_supp123_seed0,teacher,t5-small,,0.8852631578947369,0.8850302788481808,35332868,5.426996233290993,134.78419494628906,3.6191500806885424,0,123,1000,,,5,2e-05,8,128
teacher_t5-small_fs100_supp123_seed2,teacher,t5-small,,0.5835526315789473,0.5443591473331145,35332868,4.375038266607589,134.78419494628906,2.385691231845078,2,123,100,,,5,2e-05,8,128
teacher_t5-small_fs100_supp123_seed0,teacher,t5-small,,0.5830263157894737,0.5436978955440462,35332868,5.9437818665477,134.78419494628906,2.3835395373856914,0,123,100,,,5,2e-05,8,128
teacher_t5-small_fs100_supp123_seed1,teacher,t5-small,,0.5447368421052632,0.4822317832428804,35332868,6.018129166568542,134.78419494628906,2.227003765465304,1,123,100,,,5,2e-05,8,128
teacher_t5-small_fs10_supp123_seed1,teacher,t5-small,,0.295921052631579,0.186933855695199,35332868,3.966357233305947,134.78419494628906,1.2097902097902098,1,123,10,,,5,2e-05,8,128
teacher_t5-small_fs10_supp123_seed2,teacher,t5-small,,0.2943421052631579,0.21377812246561576,35332868,4.57286139990174,134.78419494628906,1.2033351264120495,2,123,10,,,5,2e-05,8,128
teacher_t5-small_fs10_supp123_seed0,teacher,t5-small,,0.2644736842105263,0.17831938988620888,35332868,3.826620066744605,134.78419494628906,1.0812264658418504,0,123,10,,,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed2_tau2.0_a0.1,student,bert-base-uncased,,0.9111842105263158,0.9112289864997766,109485316,5.5312399997395305,417.66114807128906,0.9627415542888921,2,123,1000,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed1_tau2.0_a0.1,student,bert-base-uncased,,0.9106578947368421,0.9103950291454297,109485316,6.343028466653777,417.66114807128906,0.9621854580842486,1,123,1000,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs1000_supp123_seed0_tau2.0_a0.1,student,bert-base-uncased,,0.9039473684210526,0.9041917104607242,109485316,8.104899800431062,417.66114807128906,0.9550952314750452,0,123,1000,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed0_tau2.0_a0.1,student,bert-base-uncased,,0.8825,0.8823449298901068,109485316,7.7181430664495565,417.66114807128906,0.9324343111358265,0,123,100,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed2_tau2.0_a0.1,student,bert-base-uncased,,0.8752631578947369,0.8749545548885268,109485316,6.1767970672614565,417.66114807128906,0.9247879883219797,2,123,100,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs100_supp123_seed1_tau2.0_a0.1,student,bert-base-uncased,,0.8727631578947368,0.8732905007209332,109485316,8.00651386671234,417.66114807128906,0.9221465313499235,1,123,100,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs10_supp123_seed1_tau2.0_a0.1,student,bert-base-uncased,,0.6965789473684211,0.6830470733036357,109485316,6.963122866000049,417.66114807128906,0.7359933268455443,1,123,10,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs10_supp123_seed0_tau2.0_a0.1,student,bert-base-uncased,,0.658157894736842,0.6014425830960749,109485316,5.387906333392796,417.66114807128906,0.6953983039065759,0,123,10,2.0,0.1,5,2e-05,8,128
student_bert-base-uncased_fs10_supp123_seed2_tau2.0_a0.1,student,bert-base-uncased,,0.6118421052631579,0.5987900928554097,109485316,7.909312599804252,417.66114807128906,0.6464618378979563,2,123,10,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed2_tau2.0_a0.1,student,distilbert-base-uncased,,0.908157894736842,0.9081255667298139,66956548,3.7937073334129914,255.42286682128906,3.401675702316412,2,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed1_tau2.0_a0.1,student,distilbert-base-uncased,,0.9076315789473685,0.9074376938634328,66956548,5.157802333390767,255.42286682128906,3.399704287826516,1,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs1000_supp123_seed0_tau2.0_a0.1,student,distilbert-base-uncased,,0.9018421052631579,0.9014781577540615,66956548,3.02780106649152,255.42286682128906,3.378018728437654,0,123,1000,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs100_supp123_seed2_tau2.0_a0.1,student,distilbert-base-uncased,,0.8681578947368421,0.8678540174316829,66956548,3.0197207334519285,255.42286682128906,3.251848201084278,2,123,100,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs100_supp123_seed0_tau2.0_a0.1,student,distilbert-base-uncased,,0.8675,0.8671636306738109,66956548,3.4787638668300738,255.42286682128906,3.2493839329719076,0,123,100,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs100_supp123_seed1_tau2.0_a0.1,student,distilbert-base-uncased,,0.8669736842105263,0.8664662225655066,66956548,3.076944533313508,255.42286682128906,3.247412518482011,1,123,100,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs10_supp123_seed2_tau2.0_a0.1,student,distilbert-base-uncased,,0.8064473684210526,0.8052916035244347,66956548,3.5285980669868877,255.42286682128906,3.0206998521439132,2,123,10,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs10_supp123_seed1_tau2.0_a0.1,student,distilbert-base-uncased,,0.7897368421052632,0.787844583046232,66956548,5.437118333793478,255.42286682128906,2.9581074420896996,1,123,10,2.0,0.1,5,2e-05,8,128
student_distilbert-base-uncased_fs10_supp123_seed0_tau2.0_a0.1,student,distilbert-base-uncased,,0.7846052631578947,0.7786050029399973,66956548,4.483453866608518,255.42286682128906,2.9388861508132083,0,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs1000_supp123_seed1_tau2.0_a0.1,student,t5-small,,0.8898684210526315,0.8895314013266504,60771332,21.3205428000947,231.82423400878906,3.6379774072081763,1,123,1000,2.0,0.1,5,2e-05,8,128
student_t5-small_fs1000_supp123_seed2_tau2.0_a0.1,student,t5-small,,0.8892105263157895,0.8890413618488279,60771332,18.341580133953055,231.82423400878906,3.635287789133943,2,123,1000,2.0,0.1,5,2e-05,8,128
student_t5-small_fs1000_supp123_seed0_tau2.0_a0.1,student,t5-small,,0.888421052631579,0.8882444475624691,60771332,16.00828880012462,231.82423400878906,3.632060247444863,0,123,1000,2.0,0.1,5,2e-05,8,128
student_t5-small_fs100_supp123_seed1_tau2.0_a0.1,student,t5-small,,0.7621052631578947,0.7625221763027658,60771332,16.976890866741694,231.82423400878906,3.1156535771920386,1,123,100,2.0,0.1,5,2e-05,8,128
student_t5-small_fs100_supp123_seed0_tau2.0_a0.1,student,t5-small,,0.6714473684210527,0.6699751560967276,60771332,12.92795266660202,231.82423400878906,2.745024206562668,0,123,100,2.0,0.1,5,2e-05,8,128
student_t5-small_fs100_supp123_seed2_tau2.0_a0.1,student,t5-small,,0.645921052631579,0.6424387877054657,60771332,19.003627666825196,231.82423400878906,2.64066702528241,2,123,100,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed1_tau2.0_a0.1,student,t5-small,,0.3780263157894737,0.34965129149531815,60771332,14.198868999907669,231.82423400878906,1.5454545454545456,1,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed0_tau2.0_a0.1,student,t5-small,,0.2686842105263158,0.24422002173585827,60771332,13.179348466655938,231.82423400878906,1.0984400215169445,0,123,10,2.0,0.1,5,2e-05,8,128
student_t5-small_fs10_supp123_seed2_tau2.0_a0.1,student,t5-small,,0.24802631578947368,0.21662757724585957,60771332,18.267502599337604,231.82423400878906,1.013986013986014,2,123,10,2.0,0.1,5,2e-05,8,128
