section_model,section_fs,caption,label,tau,alpha,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,latency_mean,latency_std,retain_mean,retain_std,n_runs,support_seed,rank_in_section,is_best_accuracy,is_best_latency,row_color,Accuracy (± std),F1 Macro (± std),"Latency (± std, ms)",Retain (± std),Accuracy (LaTeX),F1 Macro (LaTeX),Latency (LaTeX),Retain (LaTeX)
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.5,0.7,0.8660657894736843,0.0033069419229103604,0.8653877909508753,0.003582315250824947,3.654342726743683,0.5601062047648802,0.9144345651569878,0.0034916308160764993,10,123,13,False,False,,0.8661 ± 0.0033,0.8654 ± 0.0036,3.65 ± 0.56,0.9144 ± 0.0035,0.8661 $\pm$ 0.0033,0.8654 $\pm$ 0.0036,3.65 $\pm$ 0.56,0.9144 $\pm$ 0.0035
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,3.0,0.5,0.866,0.0029384000981767396,0.8652743921162143,0.0031026056345815852,3.6405593733798005,0.4678364887216262,0.9143651014170604,0.0031025063553964116,10,123,14,False,False,,0.8660 ± 0.0029,0.8653 ± 0.0031,3.64 ± 0.47,0.9144 ± 0.0031,0.8660 $\pm$ 0.0029,0.8653 $\pm$ 0.0031,3.64 $\pm$ 0.47,0.9144 $\pm$ 0.0031
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.7,0.86575,0.003138371668764206,0.865112849795886,0.0033757435013768867,3.571741873274732,0.6166093967908374,0.9141011392053346,0.0033136461076143475,10,123,15,False,False,,0.8658 ± 0.0031,0.8651 ± 0.0034,3.57 ± 0.62,0.9141 ± 0.0033,0.8658 $\pm$ 0.0031,0.8651 $\pm$ 0.0034,3.57 $\pm$ 0.62,0.9141 $\pm$ 0.0033
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.0,0.7,0.8657368421052631,0.0033397906061167198,0.8650399541571933,0.0036434075849298623,3.697416613006984,0.42357705902107984,0.9140872464573493,0.003526314060362191,10,123,16,False,False,,0.8657 ± 0.0033,0.8650 ± 0.0036,3.70 ± 0.42,0.9141 ± 0.0035,0.8657 $\pm$ 0.0033,0.8650 $\pm$ 0.0036,3.70 $\pm$ 0.42,0.9141 $\pm$ 0.0035
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,3.0,0.7,0.8657105263157895,0.002278338856943955,0.865028018561134,0.002554570149725827,3.656898720097767,0.5779604073095245,0.914059460961378,0.0024055814549561235,10,123,17,False,False,,0.8657 ± 0.0023,0.8650 ± 0.0026,3.66 ± 0.58,0.9141 ± 0.0024,0.8657 $\pm$ 0.0023,0.8650 $\pm$ 0.0026,3.66 $\pm$ 0.58,0.9141 $\pm$ 0.0024
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.0,0.5,0.8655921052631579,0.0031237493650121627,0.8648968328762413,0.0033110545244497327,3.6153680998904756,0.6349630716232514,0.9139344262295082,0.003298207165058684,10,123,18,False,False,,0.8656 ± 0.0031,0.8649 ± 0.0033,3.62 ± 0.63,0.9139 ± 0.0033,0.8656 $\pm$ 0.0031,0.8649 $\pm$ 0.0033,3.62 $\pm$ 0.63,0.9139 $\pm$ 0.0033
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.3,0.865407894736842,0.004012834326904122,0.8647466089082065,0.004185580306796807,3.681433160127198,0.35284220722957144,0.9137399277577105,0.004236946496870142,10,123,19,False,False,,0.8654 ± 0.0040,0.8647 ± 0.0042,3.68 ± 0.35,0.9137 ± 0.0042,0.8654 $\pm$ 0.0040,0.8647 $\pm$ 0.0042,3.68 $\pm$ 0.35,0.9137 $\pm$ 0.0042
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.7,0.8653421052631579,0.004158671923811546,0.8648445319833019,0.00431280918748105,3.947312033305935,0.7708078511229187,0.9136704640177825,0.004390928955399793,10,123,20,False,False,,0.8653 ± 0.0042,0.8648 ± 0.0043,3.95 ± 0.77,0.9137 ± 0.0044,0.8653 $\pm$ 0.0042,0.8648 $\pm$ 0.0043,3.95 $\pm$ 0.77,0.9137 $\pm$ 0.0044
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.5,0.9,0.8652763157894736,0.00260915150791574,0.8647487069623244,0.0027723150100221463,3.6963601196233262,0.5026552254548521,0.9136010002778547,0.0027548696110252214,10,123,21,False,False,,0.8653 ± 0.0026,0.8647 ± 0.0028,3.70 ± 0.50,0.9136 ± 0.0028,0.8653 $\pm$ 0.0026,0.8647 $\pm$ 0.0028,3.70 $\pm$ 0.50,0.9136 $\pm$ 0.0028
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.9,0.8652499999999999,0.006739117511384998,0.8646658897193629,0.007314721769897091,3.675649633320669,0.553482292212257,0.9135732147818839,0.007115489453532381,10,123,22,False,False,,0.8652 ± 0.0067,0.8647 ± 0.0073,3.68 ± 0.55,0.9136 ± 0.0071,0.8652 $\pm$ 0.0067,0.8647 $\pm$ 0.0073,3.68 $\pm$ 0.55,0.9136 $\pm$ 0.0071
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,2.0,0.9,0.8652105263157894,0.002439795237360326,0.8646818048294527,0.002575169227570096,3.650290866595848,0.8783484561207147,0.9135315365379271,0.0025760549880436893,10,123,23,False,False,,0.8652 ± 0.0024,0.8647 ± 0.0026,3.65 ± 0.88,0.9135 ± 0.0026,0.8652 $\pm$ 0.0024,0.8647 $\pm$ 0.0026,3.65 $\pm$ 0.88,0.9135 $\pm$ 0.0026
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.5,0.5,0.865,0.0037174772105994878,0.8642462627633012,0.003952692703580467,3.4304763733477253,0.5409194900585416,0.9133092525701582,0.0039250940261956165,10,123,24,False,False,,0.8650 ± 0.0037,0.8642 ± 0.0040,3.43 ± 0.54,0.9133 ± 0.0039,0.8650 $\pm$ 0.0037,0.8642 $\pm$ 0.0040,3.43 $\pm$ 0.54,0.9133 $\pm$ 0.0039
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.3,0.8648815789473684,0.0041197497062748336,0.8642873880319462,0.004275464403481515,3.813014366545152,0.6207202185375583,0.9131842178382884,0.004349832976894814,10,123,25,False,False,,0.8649 ± 0.0041,0.8643 ± 0.0043,3.81 ± 0.62,0.9132 ± 0.0043,0.8649 $\pm$ 0.0041,0.8643 $\pm$ 0.0043,3.81 $\pm$ 0.62,0.9132 $\pm$ 0.0043
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,3.0,0.9,0.8648157894736842,0.0029344694769431667,0.8642791943872462,0.0031455668520126404,3.74457347325612,0.6732336239827316,0.9131147540983606,0.0030983562134993107,10,123,26,False,False,,0.8648 ± 0.0029,0.8643 ± 0.0031,3.74 ± 0.67,0.9131 ± 0.0031,0.8648 $\pm$ 0.0029,0.8643 $\pm$ 0.0031,3.74 $\pm$ 0.67,0.9131 $\pm$ 0.0031
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.7,0.8646973684210526,0.007105276694810601,0.8641414454630499,0.007669551179825107,3.812013193310122,0.40702497396873244,0.9129897193664906,0.007502098205134846,10,123,27,False,False,,0.8647 ± 0.0071,0.8641 ± 0.0077,3.81 ± 0.41,0.9130 ± 0.0075,0.8647 $\pm$ 0.0071,0.8641 $\pm$ 0.0077,3.81 $\pm$ 0.41,0.9130 $\pm$ 0.0075
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.5,0.9,0.864671052631579,0.0028439524536520203,0.8641470062095902,0.0029857775378277483,3.5086361265833452,0.5036410509488602,0.9129619338705195,0.00300278391883235,10,123,28,False,False,,0.8647 ± 0.0028,0.8641 ± 0.0030,3.51 ± 0.50,0.9130 ± 0.0030,0.8647 $\pm$ 0.0028,0.8641 $\pm$ 0.0030,3.51 $\pm$ 0.50,0.9130 $\pm$ 0.0030
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.5,0.8645789473684211,0.006331547106811551,0.8638037807088585,0.006836666562396108,3.456134226859528,0.42341721416971145,0.9128646846346207,0.006685156711832149,10,123,29,False,False,,0.8646 ± 0.0063,0.8638 ± 0.0068,3.46 ± 0.42,0.9129 ± 0.0067,0.8646 $\pm$ 0.0063,0.8638 $\pm$ 0.0068,3.46 $\pm$ 0.42,0.9129 $\pm$ 0.0067
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.1,0.8644605263157896,0.006669104471180694,0.8637835510712041,0.007057690638055732,3.725026346510276,0.4686498748619785,0.9127396499027507,0.007041566265764558,10,123,30,False,False,,0.8645 ± 0.0067,0.8638 ± 0.0071,3.73 ± 0.47,0.9127 ± 0.0070,0.8645 $\pm$ 0.0067,0.8638 $\pm$ 0.0071,3.73 $\pm$ 0.47,0.9127 $\pm$ 0.0070
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.9,0.8642631578947368,0.003931351520387667,0.863685293084272,0.004246021128656634,3.6262992067228574,0.7615851206206184,0.9125312586829674,0.00415091296956741,10,123,31,False,False,,0.8643 ± 0.0039,0.8637 ± 0.0042,3.63 ± 0.76,0.9125 ± 0.0042,0.8643 $\pm$ 0.0039,0.8637 $\pm$ 0.0042,3.63 $\pm$ 0.76,0.9125 $\pm$ 0.0042
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.3,0.8634473684210526,0.0065098121833869595,0.862642166938639,0.007063529140908791,3.8242961401677653,0.615964175568586,0.9116699083078632,0.006873377687377166,10,123,32,False,False,,0.8634 ± 0.0065,0.8626 ± 0.0071,3.82 ± 0.62,0.9117 ± 0.0069,0.8634 $\pm$ 0.0065,0.8626 $\pm$ 0.0071,3.82 $\pm$ 0.62,0.9117 $\pm$ 0.0069
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,1.0,0.5,0.8632763157894736,0.004343411995469499,0.8625055674895734,0.004536499331598077,3.9341590599966976,0.7109969049658637,0.911489302584051,0.004585986547036439,10,123,33,False,False,,0.8633 ± 0.0043,0.8625 ± 0.0045,3.93 ± 0.71,0.9115 ± 0.0046,0.8633 $\pm$ 0.0043,0.8625 $\pm$ 0.0045,3.93 $\pm$ 0.71,0.9115 $\pm$ 0.0046
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.5,0.9,0.8627236842105261,0.0055516857097425674,0.8619258684823702,0.006062009323558559,3.4678990268245493,0.5435264526869328,0.9109058071686578,0.005861740954993566,10,123,34,False,False,,0.8627 ± 0.0056,0.8619 ± 0.0061,3.47 ± 0.54,0.9109 ± 0.0059,0.8627 $\pm$ 0.0056,0.8619 $\pm$ 0.0061,3.47 $\pm$ 0.54,0.9109 $\pm$ 0.0059
distilBERT,100,distilBERT student results for FS=100.,tab:distilbert_fs100,0.1,0.1,0.8621184210526316,0.008253880235080772,0.8613310026940239,0.008884975564770348,3.6577941867047534,0.515386595374752,0.9102667407613225,0.008714849928676547,10,123,35,False,False,,0.8621 ± 0.0083,0.8613 ± 0.0089,3.66 ± 0.52,0.9103 ± 0.0087,0.8621 $\pm$ 0.0083,0.8613 $\pm$ 0.0089,3.66 $\pm$ 0.52,0.9103 $\pm$ 0.0087
